"","type","country","category","a","sigma","value","date"
"268","TWITTER","Libya","War",0.923111060078709,0.374138147986445,0.728186225283653,2011-02-01
"269","TWITTER","Saudi Arabia","War",0.923111060078709,0.292097401210284,-0.547804325111786,2011-02-01
"270","TWITTER","Syria","War",0.923111060078709,0.341597035371948,-0.629646894339979,2011-02-01
"271","TWITTER","Tunisia","War",0.923111060078709,0.493950237344564,-1.0052914944327,2011-02-01
"272","TWITTER","UAE","War",0.923111060078709,0.197448469129604,-0.873655825180788,2011-02-01
"273","TWITTER","Yemen","War",0.923111060078709,0.266572853989184,-0.709343687181067,2011-02-01
"274","TWITTER","Bahrain","Youth",0.821677907705788,0.738855670206722,-0.788864040743526,2011-02-01
"275","TWITTER","Egypt","Youth",0.821677907705788,0.283081834875619,0.199525265947209,2011-02-01
"276","TWITTER","Iran","Youth",0.821677907705788,0.568716151005003,-1.13613825296678,2011-02-01
"277","TWITTER","Iraq","Youth",0.821677907705788,0.468631484704329,-2.6658120344969,2011-02-01
"278","TWITTER","Jordan","Youth",0.821677907705788,0.513149839630298,-0.752478342132246,2011-02-01
"279","TWITTER","Kuwait","Youth",0.821677907705788,0.207733397483494,-0.175428315063944,2011-02-01
"280","TWITTER","Lebanon","Youth",0.821677907705788,0.241672785596743,-0.47966734451363,2011-02-01
"281","TWITTER","Libya","Youth",0.821677907705788,0.354096282432282,-0.304027327946904,2011-02-01
"282","TWITTER","Saudi Arabia","Youth",0.821677907705788,0.787071854607362,0.335398479254194,2011-02-01
"283","TWITTER","Syria","Youth",0.821677907705788,0.341228643941163,-0.900704762978279,2011-02-01
"284","TWITTER","Tunisia","Youth",0.821677907705788,0.723597816650451,-0.291261189921135,2011-02-01
"285","TWITTER","UAE","Youth",0.821677907705788,0.156823410715171,-1.2329046440991,2011-02-01
"286","TWITTER","Yemen","Youth",0.821677907705788,0.485889499800646,-0.108402046217686,2011-02-01
"287","NEWS","Bahrain","Adaptation",0.819221653610447,0.148119690699245,-0.15142915160225,2011-11-01
"288","NEWS","Egypt","Adaptation",0.819221653610447,0.099210241600816,0.0151487795350794,2011-11-01
"289","NEWS","Iran","Adaptation",0.819221653610447,0.120883790956405,-0.373341390693374,2011-11-01
"290","NEWS","Iraq","Adaptation",0.819221653610447,0.0632919318424318,-0.16631815948788,2011-11-01
"291","NEWS","Jordan","Adaptation",0.819221653610447,0.0548420144335052,-0.0237581957853174,2011-11-01
"292","NEWS","Kuwait","Adaptation",0.819221653610447,0.191406878227871,0.356917169480072,2011-11-01
"293","NEWS","Lebanon","Adaptation",0.819221653610447,0.135695064042088,-0.184246966278032,2011-11-01
"294","NEWS","Libya","Adaptation",0.819221653610447,0.194526149587888,0.396675893517242,2011-11-01
"295","NEWS","Saudi Arabia","Adaptation",0.819221653610447,0.126525114671996,0.148943236427973,2011-11-01
"296","NEWS","Syria","Adaptation",0.819221653610447,0.143787430467581,-0.142187064695887,2011-11-01
"297","NEWS","Tunisia","Adaptation",0.819221653610447,0.185116936638063,0.287318432510612,2011-11-01
"298","NEWS","UAE","Adaptation",0.819221653610447,0.168715114535695,0.243248542693483,2011-11-01
"299","NEWS","Yemen","Adaptation",0.819221653610447,0.162012268610259,-0.0644296855906368,2011-11-01
"300","NEWS","Bahrain","Nationalities",0.92975535757983,0.397580829410111,-0.363814939057861,2011-11-01
"301","NEWS","Egypt","Nationalities",0.92975535757983,0.126045758143113,-0.13402771886285,2011-11-01
"302","NEWS","Iran","Nationalities",0.92975535757983,0.110203454249348,0.373728207024241,2011-11-01
"303","NEWS","Iraq","Nationalities",0.92975535757983,0.118254755905929,-0.545286962877651,2011-11-01
"304","NEWS","Jordan","Nationalities",0.92975535757983,0.176586451083123,0.333321872679601,2011-11-01
"305","NEWS","Kuwait","Nationalities",0.92975535757983,0.242565007947943,0.305435085766155,2011-11-01
"306","NEWS","Lebanon","Nationalities",0.92975535757983,0.196591907290449,0.66120585199493,2011-11-01
"307","NEWS","Libya","Nationalities",0.92975535757983,0.120967458504383,0.330041384925452,2011-11-01
"308","NEWS","Saudi Arabia","Nationalities",0.92975535757983,0.139445048865699,-0.323866287151718,2011-11-01
"309","NEWS","Syria","Nationalities",0.92975535757983,0.14407543742582,0.90147009668431,2011-11-01
"310","NEWS","Tunisia","Nationalities",0.92975535757983,0.137441224565181,0.365252731468339,2011-11-01
"311","NEWS","UAE","Nationalities",0.92975535757983,0.257901655640533,-1.66332902734739,2011-11-01
"312","NEWS","Yemen","Nationalities",0.92975535757983,0.333768761616881,0.212855239912755,2011-11-01
"313","NEWS","Bahrain","Protest",0.837603263685148,0.364158474971247,0.950148963937177,2011-11-01
"314","NEWS","Egypt","Protest",0.837603263685148,0.246158257629231,0.489678535302663,2011-11-01
"315","NEWS","Iran","Protest",0.837603263685148,0.153158055523094,-0.294397805053225,2011-11-01
"316","NEWS","Iraq","Protest",0.837603263685148,0.189848977879095,-0.519338433846715,2011-11-01
"317","NEWS","Jordan","Protest",0.837603263685148,0.209382519133287,0.0825986551194685,2011-11-01
"318","NEWS","Kuwait","Protest",0.837603263685148,0.38016818559784,0.185552927820212,2011-11-01
"319","NEWS","Lebanon","Protest",0.837603263685148,0.231297893928162,0.091572937339781,2011-11-01
"320","NEWS","Libya","Protest",0.837603263685148,0.276282272044484,-0.303269443404944,2011-11-01
"321","NEWS","Saudi Arabia","Protest",0.837603263685148,0.235935593911283,-0.0237799517497282,2011-11-01
"322","NEWS","Syria","Protest",0.837603263685148,0.272456358951104,0.481949784988373,2011-11-01
"323","NEWS","Tunisia","Protest",0.837603263685148,0.163293323187172,0.140733155848486,2011-11-01
"324","NEWS","UAE","Protest",0.837603263685148,0.260262605780776,-0.931992551545215,2011-11-01
"325","NEWS","Yemen","Protest",0.837603263685148,0.386997102306415,0.485791950843096,2011-11-01
"326","NEWS","Bahrain","Stopwords 1",0.917865130324458,0.144981779315979,-0.27848065711257,2011-11-01
"327","NEWS","Egypt","Stopwords 1",0.917865130324458,0.120981193066987,-0.1705399230699,2011-11-01
"328","NEWS","Iran","Stopwords 1",0.917865130324458,0.0645056319473057,-0.201042171905656,2011-11-01
"329","NEWS","Iraq","Stopwords 1",0.917865130324458,0.0675302402805219,0.227070794680266,2011-11-01
"330","NEWS","Jordan","Stopwords 1",0.917865130324458,0.113875096143191,-0.322916432099982,2011-11-01
"331","NEWS","Kuwait","Stopwords 1",0.917865130324458,0.138522410069736,-0.250642861293596,2011-11-01
"332","NEWS","Lebanon","Stopwords 1",0.917865130324458,0.10719636527604,-0.345519593661224,2011-11-01
"333","NEWS","Libya","Stopwords 1",0.917865130324458,0.213091079834951,0.0152865525885039,2011-11-01
"334","NEWS","Saudi Arabia","Stopwords 1",0.917865130324458,0.0799690120566378,0.0423825811750676,2011-11-01
"335","NEWS","Syria","Stopwords 1",0.917865130324458,0.0958353492581404,-0.570135436835875,2011-11-01
"336","NEWS","Tunisia","Stopwords 1",0.917865130324458,0.0963665140439967,-0.0723611176728522,2011-11-01
"337","NEWS","UAE","Stopwords 1",0.917865130324458,0.176609741212696,1.13282548738691,2011-11-01
"338","NEWS","Yemen","Stopwords 1",0.917865130324458,0.173861323750136,-0.620344317318259,2011-11-01
"339","NEWS","Bahrain","Stopwords 2",0.875038550637586,0.140079376363746,-0.122859898483895,2011-11-01
"340","NEWS","Egypt","Stopwords 2",0.875038550637586,0.160306781379672,-0.115043943239331,2011-11-01
"341","NEWS","Iran","Stopwords 2",0.875038550637586,0.1231990538804,-0.372124019248368,2011-11-01
"342","NEWS","Iraq","Stopwords 2",0.875038550637586,0.0804506120504729,-0.0399846445843138,2011-11-01
"343","NEWS","Jordan","Stopwords 2",0.875038550637586,0.0620525989710767,-0.0548157653055695,2011-11-01
"344","NEWS","Kuwait","Stopwords 2",0.875038550637586,0.2155586835876,0.0615527791871989,2011-11-01
"345","NEWS","Lebanon","Stopwords 2",0.875038550637586,0.117197019691686,-0.18493208285069,2011-11-01
"346","NEWS","Libya","Stopwords 2",0.875038550637586,0.185734586565946,-0.0150201831254112,2011-11-01
"347","NEWS","Saudi Arabia","Stopwords 2",0.875038550637586,0.0890087460385307,0.0475239473738086,2011-11-01
"348","NEWS","Syria","Stopwords 2",0.875038550637586,0.136535555674056,-0.327228510691244,2011-11-01
"349","NEWS","Tunisia","Stopwords 2",0.875038550637586,0.144792570158637,-0.0164438437202889,2011-11-01
"350","NEWS","UAE","Stopwords 2",0.875038550637586,0.230699504307997,0.995105974719726,2011-11-01
"351","NEWS","Yemen","Stopwords 2",0.875038550637586,0.232111226452608,-0.496404336543055,2011-11-01
"352","NEWS","Bahrain","Stopwords 3",0.884069092013029,0.0933971262483407,-0.466191084307898,2011-11-01
"353","NEWS","Egypt","Stopwords 3",0.884069092013029,0.143027684034285,-0.0891662396317389,2011-11-01
"354","NEWS","Iran","Stopwords 3",0.884069092013029,0.0931776929130566,-0.238519694615053,2011-11-01
"355","NEWS","Iraq","Stopwords 3",0.884069092013029,0.0949705325332864,0.141754006231462,2011-11-01
"356","NEWS","Jordan","Stopwords 3",0.884069092013029,0.0943585136421807,-0.140657420792134,2011-11-01
"357","NEWS","Kuwait","Stopwords 3",0.884069092013029,0.12784928232508,-0.410586482068403,2011-11-01
"358","NEWS","Lebanon","Stopwords 3",0.884069092013029,0.0849655226414276,-0.0891357656195935,2011-11-01
"359","NEWS","Libya","Stopwords 3",0.884069092013029,0.115307873673785,-0.0760009699214699,2011-11-01
"360","NEWS","Saudi Arabia","Stopwords 3",0.884069092013029,0.103502881204375,-0.033611712938188,2011-11-01
"361","NEWS","Syria","Stopwords 3",0.884069092013029,0.104823101799679,-0.403862469658472,2011-11-01
"362","NEWS","Tunisia","Stopwords 3",0.884069092013029,0.144770662149909,-0.146738817571264,2011-11-01
"363","NEWS","UAE","Stopwords 3",0.884069092013029,0.196994187241779,0.955724889273032,2011-11-01
"364","NEWS","Yemen","Stopwords 3",0.884069092013029,0.202190618207199,-0.730813198281672,2011-11-01
"365","NEWS","Bahrain","Terrorist Orgs",0.846018408982431,0.0900005692530045,-0.0496029818173255,2011-11-01
"366","NEWS","Egypt","Terrorist Orgs",0.846018408982431,0.169607087257028,0.0295316964110408,2011-11-01
"367","NEWS","Iran","Terrorist Orgs",0.846018408982431,0.0713608544910896,0.00399967321464491,2011-11-01
"368","NEWS","Iraq","Terrorist Orgs",0.846018408982431,0.127682784791793,0.00272935853390548,2011-11-01
"369","NEWS","Jordan","Terrorist Orgs",0.846018408982431,0.103497945926646,0.044190281317654,2011-11-01
"370","NEWS","Kuwait","Terrorist Orgs",0.846018408982431,0.0849508007754328,0.00188066890676574,2011-11-01
"371","NEWS","Lebanon","Terrorist Orgs",0.846018408982431,0.154621120608841,0.381806929977188,2011-11-01
"372","NEWS","Libya","Terrorist Orgs",0.846018408982431,0.136428308086806,-0.0341950512850357,2011-11-01
"373","NEWS","Saudi Arabia","Terrorist Orgs",0.846018408982431,0.106650526995449,0.143345314665628,2011-11-01
"374","NEWS","Syria","Terrorist Orgs",0.846018408982431,0.0937342539890992,0.0742067954965891,2011-11-01
"375","NEWS","Tunisia","Terrorist Orgs",0.846018408982431,0.183062337244171,-0.240769200491704,2011-11-01
"376","NEWS","UAE","Terrorist Orgs",0.846018408982431,0.150891842351013,-0.392271284090431,2011-11-01
"377","NEWS","Yemen","Terrorist Orgs",0.846018408982431,0.333506519692123,0.517762109181297,2011-11-01
"378","NEWS","Bahrain","Ethnic Groups",0.90140730175881,0.206098941824258,0.337666328798642,2011-11-01
"379","NEWS","Egypt","Ethnic Groups",0.90140730175881,0.172286152463997,-0.321478802513243,2011-11-01
"380","NEWS","Iran","Ethnic Groups",0.90140730175881,0.201625035195228,0.948734309902508,2011-11-01
"381","NEWS","Iraq","Ethnic Groups",0.90140730175881,0.11394218409381,-0.0100473591462442,2011-11-01
"382","NEWS","Jordan","Ethnic Groups",0.90140730175881,0.196031105274301,0.288285166416554,2011-11-01
"383","NEWS","Kuwait","Ethnic Groups",0.90140730175881,0.187572056859506,-0.0747355895965654,2011-11-01
"384","NEWS","Lebanon","Ethnic Groups",0.90140730175881,0.121664239182074,-0.0172879663519296,2011-11-01
"385","NEWS","Libya","Ethnic Groups",0.90140730175881,0.236894159793463,-0.494651421702969,2011-11-01
"386","NEWS","Saudi Arabia","Ethnic Groups",0.90140730175881,0.14710696950977,0.193961959767919,2011-11-01
"387","NEWS","Syria","Ethnic Groups",0.90140730175881,0.0987594721489198,-0.209541721204973,2011-11-01
"388","NEWS","Tunisia","Ethnic Groups",0.90140730175881,0.150159262033778,-0.039230668844657,2011-11-01
"389","NEWS","UAE","Ethnic Groups",0.90140730175881,0.231442193829756,-0.682241237312285,2011-11-01
"390","NEWS","Yemen","Ethnic Groups",0.90140730175881,0.164832286520629,0.211725078070046,2011-11-01
"391","NEWS","Bahrain","Violence",0.826427424917742,0.273730393983741,0.0952149800541149,2011-11-01
"392","NEWS","Egypt","Violence",0.826427424917742,0.261888800958484,0.453940555718715,2011-11-01
"393","NEWS","Iran","Violence",0.826427424917742,0.139322591418002,-0.751842359107191,2011-11-01
"394","NEWS","Iraq","Violence",0.826427424917742,0.188936896894791,-0.385531523662226,2011-11-01
"395","NEWS","Jordan","Violence",0.826427424917742,0.16118724166622,0.234477266479433,2011-11-01
"396","NEWS","Kuwait","Violence",0.826427424917742,0.260728101806515,-0.219615746043721,2011-11-01
"397","NEWS","Lebanon","Violence",0.826427424917742,0.176469191571396,0.337698087950371,2011-11-01
"398","NEWS","Libya","Violence",0.826427424917742,0.192272141652261,-0.148224948342709,2011-11-01
"399","NEWS","Saudi Arabia","Violence",0.826427424917742,0.18728549142444,-0.0240762218148696,2011-11-01
"400","NEWS","Syria","Violence",0.826427424917742,0.26044805506324,0.676589766199266,2011-11-01
"401","NEWS","Tunisia","Violence",0.826427424917742,0.185201087972596,-0.15130131395863,2011-11-01
"402","NEWS","UAE","Violence",0.826427424917742,0.326667096716618,-1.1716285163099,2011-11-01
"403","NEWS","Yemen","Violence",0.826427424917742,0.348956918446619,0.101775112432803,2011-11-01
"404","NEWS","Bahrain","War",0.889936663276355,0.256535271116616,-0.388759789302661,2011-11-01
"405","NEWS","Egypt","War",0.889936663276355,0.18762368566388,-0.676810243461076,2011-11-01
"406","NEWS","Iran","War",0.889936663276355,0.110549454736144,0.175637851888346,2011-11-01
"407","NEWS","Iraq","War",0.889936663276355,0.184502111667265,1.01672001543497,2011-11-01
"408","NEWS","Jordan","War",0.889936663276355,0.214676344826307,-0.247558311708225,2011-11-01
"409","NEWS","Kuwait","War",0.889936663276355,0.235325681017322,-0.0588396625917597,2011-11-01
"410","NEWS","Lebanon","War",0.889936663276355,0.178575751314164,0.0360389702740118,2011-11-01
"411","NEWS","Libya","War",0.889936663276355,0.182573825781993,0.245592604797648,2011-11-01
"412","NEWS","Saudi Arabia","War",0.889936663276355,0.0960702754211343,-0.212902371419094,2011-11-01
"413","NEWS","Syria","War",0.889936663276355,0.184963868831528,-0.101156980984024,2011-11-01
"414","NEWS","Tunisia","War",0.889936663276355,0.242027463295903,-0.716619780905444,2011-11-01
"415","NEWS","UAE","War",0.889936663276355,0.367171571947844,-0.887419873129444,2011-11-01
"416","NEWS","Yemen","War",0.889936663276355,0.20948005529585,-0.0668212065813596,2011-11-01
"417","NEWS","Bahrain","Youth",0.797305588373518,0.246376831270823,0.270533369094549,2011-11-01
"418","NEWS","Egypt","Youth",0.797305588373518,0.167622884866369,0.338041291936224,2011-11-01
"419","NEWS","Iran","Youth",0.797305588373518,0.167164550516067,-0.437853335678485,2011-11-01
"420","NEWS","Iraq","Youth",0.797305588373518,0.127131984176333,-0.014207349178809,2011-11-01
"421","NEWS","Jordan","Youth",0.797305588373518,0.165955313714809,-0.0721417228894809,2011-11-01
"422","NEWS","Kuwait","Youth",0.797305588373518,0.372649258435599,0.115515164919041,2011-11-01
"423","NEWS","Lebanon","Youth",0.797305588373518,0.191933008510688,-0.62563451285299,2011-11-01
"424","NEWS","Libya","Youth",0.797305588373518,0.167520765988498,-0.21864277149336,2011-11-01
"425","NEWS","Saudi Arabia","Youth",0.797305588373518,0.0648134746794357,0.122855796899173,2011-11-01
"426","NEWS","Syria","Youth",0.797305588373518,0.147730233146145,-0.416556150354477,2011-11-01
"427","NEWS","Tunisia","Youth",0.797305588373518,0.298237950227645,0.416808110453323,2011-11-01
"428","NEWS","UAE","Youth",0.797305588373518,0.318901382349908,0.393040123859614,2011-11-01
"429","NEWS","Yemen","Youth",0.797305588373518,0.29686591847628,0.260297057373692,2011-11-01
"430","TWITTER","Bahrain","Adaptation",0.677971094515901,0.231980495908362,-0.166840825546695,2011-11-01
"431","TWITTER","Egypt","Adaptation",0.677971094515901,0.174721721706177,-0.131833483422468,2011-11-01
"432","TWITTER","Iran","Adaptation",0.677971094515901,0.23246680732204,-0.20698328785974,2011-11-01
"433","TWITTER","Iraq","Adaptation",0.677971094515901,0.461994724529003,-0.32725571768577,2011-11-01
"434","TWITTER","Jordan","Adaptation",0.677971094515901,0.458010406818884,-0.205369323198959,2011-11-01
"435","TWITTER","Kuwait","Adaptation",0.677971094515901,0.351733362615002,-0.535322091773235,2011-11-01
"436","TWITTER","Lebanon","Adaptation",0.677971094515901,0.307561306778264,-0.437028507158316,2011-11-01
"437","TWITTER","Libya","Adaptation",0.677971094515901,0.410269496558669,0.141032331174573,2011-11-01
"438","TWITTER","Saudi Arabia","Adaptation",0.677971094515901,0.306105604576174,-0.0810718399035087,2011-11-01
"439","TWITTER","Syria","Adaptation",0.677971094515901,0.273652128276261,0.0249245260288973,2011-11-01
"440","TWITTER","Tunisia","Adaptation",0.677971094515901,0.406101688092629,0.339551709551564,2011-11-01
"441","TWITTER","UAE","Adaptation",0.677971094515901,0.334856820225174,-0.0134442879054528,2011-11-01
"442","TWITTER","Yemen","Adaptation",0.677971094515901,0.302490916382083,0.770908567732232,2011-11-01
"443","TWITTER","Bahrain","Nationalities",0.777065864097472,0.285633524496322,-0.631226611487775,2011-11-01
"444","TWITTER","Egypt","Nationalities",0.777065864097472,0.152939964980026,-0.141659290839769,2011-11-01
"445","TWITTER","Iran","Nationalities",0.777065864097472,0.208011545348896,-0.0991684339230932,2011-11-01
"446","TWITTER","Iraq","Nationalities",0.777065864097472,0.21463108064738,-0.233847102521775,2011-11-01
